Year,FIPS_code,County,State,population
2017,28137,Tate County,MS,28441
2017,28139,Tippah County,MS,21969
2017,28141,Tishomingo County,MS,19542
2017,28143,Tunica County,MS,10024
2017,28145,Union County,MS,28556
2017,28147,Walthall County,MS,14499
2017,28149,Warren County,MS,46768
2017,28151,Washington County,MS,46221
2017,28153,Wayne County,MS,20446
2017,28155,Webster County,MS,9765
2017,28157,Wilkinson County,MS,8804
2017,28159,Winston County,MS,18246
2017,28161,Yalobusha County,MS,12497
2017,28163,Yazoo County,MS,27057
2017,29001,Adair County,MO,25377
2017,29003,Andrew County,MO,17555
2017,29005,Atchison County,MO,5275
2017,29007,Audrain County,MO,25641
2017,29009,Barry County,MO,35668
2017,29011,Barton County,MO,11850
2017,29013,Bates County,MO,16334
2017,29015,Benton County,MO,19074
2017,29017,Bollinger County,MO,12306
2017,29019,Boone County,MO,178271
2017,29021,Buchanan County,MO,89065
2017,29023,Butler County,MO,42666
2017,29025,Caldwell County,MO,9100
2017,29027,Callaway County,MO,45032
2017,29029,Camden County,MO,45632
2017,29031,Cape Girardeau County,MO,78161
2017,29033,Carroll County,MO,8796
2017,29035,Carter County,MO,6169
2017,29037,Cass County,MO,103724
2017,29039,Cedar County,MO,14073
2017,29041,Chariton County,MO,7480
2017,29043,Christian County,MO,85432
2017,29045,Clark County,MO,6723
2017,29047,Clay County,MO,242874
2017,29049,Clinton County,MO,20554
2017,29051,Cole County,MO,76708
2017,29053,Cooper County,MO,17644
2017,29055,Crawford County,MO,24102
2017,29057,Dade County,MO,7588
2017,29059,Dallas County,MO,16673
2017,29061,Daviess County,MO,8361
2017,29063,DeKalb County,MO,12588
2017,29065,Dent County,MO,15480
2017,29067,Douglas County,MO,13300
2017,29069,Dunklin County,MO,30119
2017,29071,Franklin County,MO,103330
2017,29073,Gasconade County,MO,14726
2017,29075,Gentry County,MO,6665
2017,29077,Greene County,MO,289805
2017,29079,Grundy County,MO,9949
2017,29081,Harrison County,MO,8524
2017,29083,Henry County,MO,21718
2017,29085,Hickory County,MO,9475
2017,29087,Holt County,MO,4413
2017,29089,Howard County,MO,10139
2017,29091,Howell County,MO,40103
2017,29093,Iron County,MO,10226
2017,29095,Jackson County,MO,698895
2017,29097,Jasper County,MO,120217
2017,29099,Jefferson County,MO,223810
2017,29101,Johnson County,MO,53897
2017,29103,Knox County,MO,3977
2017,29105,Laclede County,MO,35443
2017,29107,Lafayette County,MO,32641
2017,29109,Lawrence County,MO,38434
2017,29111,Lewis County,MO,9967
2017,29113,Lincoln County,MO,56183
2017,29115,Linn County,MO,12194
2017,29117,Livingston County,MO,15173
2017,29119,McDonald County,MO,22828
2017,29121,Macon County,MO,15251
2017,29123,Madison County,MO,12243
2017,29125,Maries County,MO,8867
2017,29127,Marion County,MO,28634
2017,29129,Mercer County,MO,3678
2017,29131,Miller County,MO,25228
2017,29133,Mississippi County,MO,13586
2017,29135,Moniteau County,MO,16063
2017,29137,Monroe County,MO,8612
2017,29139,Montgomery County,MO,11438
2017,29141,Morgan County,MO,20145
2017,29143,New Madrid County,MO,17582
2017,29145,Newton County,MO,58290
2017,29147,Nodaway County,MO,22472
2017,29149,Oregon County,MO,10558
2017,29151,Osage County,MO,13662
2017,29153,Ozark County,MO,9186
2017,29155,Pemiscot County,MO,16826
2017,29157,Perry County,MO,19225
2017,29159,Pettis County,MO,42558
2017,29161,Phelps County,MO,44744
2017,29163,Pike County,MO,18567
2017,29165,Platte County,MO,101187
2017,29167,Polk County,MO,31794
2017,29169,Pulaski County,MO,52059
2017,29171,Putnam County,MO,4811
2017,29173,Ralls County,MO,10224
2017,29175,Randolph County,MO,24945
2017,29177,Ray County,MO,22855
2017,29179,Reynolds County,MO,6275
2017,29181,Ripley County,MO,13564
2017,29183,St. Charles County,MO,395504
2017,29185,St. Clair County,MO,9362
2017,29186,Ste. Genevieve County,MO,17843
2017,29187,St. Francois County,MO,66705
2017,29189,St. Louis County,MO,996726
2017,29195,Saline County,MO,22660
2017,29197,Schuyler County,MO,4508
2017,29199,Scotland County,MO,4963
2017,29201,Scott County,MO,38541
2017,29203,Shannon County,MO,8249
2017,29205,Shelby County,MO,6021
2017,29207,Stoddard County,MO,29369
2017,29209,Stone County,MO,31699
2017,29211,Sullivan County,MO,6229
2017,29213,Taney County,MO,55355
2017,29215,Texas County,MO,25735
2017,29217,Vernon County,MO,20437
2017,29219,Warren County,MO,34373
2017,29221,Washington County,MO,25022
2017,29223,Wayne County,MO,13296
2017,29225,Webster County,MO,38665
2017,29227,Worth County,MO,2057
2017,29229,Wright County,MO,18331
2017,29510,St. Louis city,MO,308626
2017,30001,Beaverhead County,MT,9434
2017,30003,Big Horn County,MT,13360
2017,30005,Blaine County,MT,6708
2017,30007,Broadwater County,MT,5936
2017,30009,Carbon County,MT,10696
2017,30011,Carter County,MT,1222
2017,30013,Cascade County,MT,81654
2017,30015,Chouteau County,MT,5765
2017,30017,Custer County,MT,11721
2017,30019,Daniels County,MT,1737
2017,30021,Dawson County,MT,8950
2017,30023,Deer Lodge County,MT,9106
2017,30025,Fallon County,MT,3009
2017,30027,Fergus County,MT,11291
2017,30029,Flathead County,MT,100000
2017,30031,Gallatin County,MT,107810
2017,30033,Garfield County,MT,1293
2017,30035,Glacier County,MT,13640
2017,30037,Golden Valley County,MT,822
2017,30039,Granite County,MT,3358
2017,30041,Hill County,MT,16463
2017,30043,Jefferson County,MT,11891
2017,30045,Judith Basin County,MT,1961
2017,30047,Lake County,MT,30273
2017,30049,Lewis and Clark County,MT,67773
2017,30051,Liberty County,MT,2427
2017,30053,Lincoln County,MT,19440
2017,30055,McCone County,MT,1718
2017,30057,Madison County,MT,8175
2017,30059,Meagher County,MT,1851
2017,30061,Mineral County,MT,4255
2017,30063,Missoula County,MT,117441
2017,30065,Musselshell County,MT,4639
2017,30067,Park County,MT,16353
2017,30069,Petroleum County,MT,523
2017,30071,Phillips County,MT,4119
2017,30073,Pondera County,MT,5960
2017,30075,Powder River County,MT,1752
2017,30077,Powell County,MT,6795
2017,30079,Prairie County,MT,1109
2017,30081,Ravalli County,MT,42563
2017,30083,Richland County,MT,11039
2017,30085,Roosevelt County,MT,11098
2017,30087,Rosebud County,MT,9248
2017,30089,Sanders County,MT,11711
2017,30091,Sheridan County,MT,3469
2017,30093,Silver Bow County,MT,34602
2017,30095,Stillwater County,MT,9419
2017,30097,Sweet Grass County,MT,3691
2017,30099,Teton County,MT,6085
2017,30101,Toole County,MT,4886
2017,30103,Treasure County,MT,679
2017,30105,Valley County,MT,7433
2017,30107,Wheatland County,MT,2140
2017,30109,Wibaux County,MT,1020
2017,30111,Yellowstone County,MT,158980
2017,31001,Adams County,NE,31678
2017,31003,Antelope County,NE,6362
2017,31005,Arthur County,NE,457
2017,31007,Banner County,NE,742
2017,31009,Blaine County,NE,482
2017,31011,Boone County,NE,5352
2017,31013,Box Butte County,NE,10886
2017,31015,Boyd County,NE,1977
2017,31017,Brown County,NE,3014
2017,31019,Buffalo County,NE,49732
2017,31021,Burt County,NE,6535
2017,31023,Butler County,NE,8053
2017,31025,Cass County,NE,25889
2017,31027,Cedar County,NE,8530
2017,31029,Chase County,NE,3971
2017,31031,Cherry County,NE,5818
2017,31033,Cheyenne County,NE,9676
2017,31035,Clay County,NE,6205
2017,31037,Colfax County,NE,10585
2017,31039,Cuming County,NE,9042
2017,31041,Custer County,NE,10897
2017,31043,Dakota County,NE,20186
2017,31045,Dawes County,NE,8890
2017,31047,Dawson County,NE,23709
2017,31049,Deuel County,NE,1883
2017,31051,Dixon County,NE,5754
2017,31053,Dodge County,NE,36707
2017,31055,Douglas County,NE,561620
2017,31057,Dundy County,NE,1801
2017,31059,Fillmore County,NE,5582
2017,31061,Franklin County,NE,2990
2017,31063,Frontier County,NE,2631
2017,31065,Furnas County,NE,4780
2017,31067,Gage County,NE,21601
2017,31069,Garden County,NE,1906
2017,31071,Garfield County,NE,2016
2017,31073,Gosper County,NE,2028
2017,31075,Grant County,NE,649
2017,31077,Greeley County,NE,2374
2017,31079,Hall County,NE,61519
2017,31081,Hamilton County,NE,9207
2017,31083,Harlan County,NE,3443
2017,31085,Hayes County,NE,893
2017,31087,Hitchcock County,NE,2834
2017,31089,Holt County,NE,10202
2017,31091,Hooker County,NE,674
2017,31093,Howard County,NE,6437
2017,31095,Jefferson County,NE,7178
2017,31097,Johnson County,NE,5185
2017,31099,Kearney County,NE,6530
2017,31101,Keith County,NE,8072
2017,31103,Keya Paha County,NE,793
2017,31105,Kimball County,NE,3619
2017,31107,Knox County,NE,8472
2017,31109,Lancaster County,NE,314358
2017,31111,Lincoln County,NE,35280
2017,31113,Logan County,NE,768
2017,31115,Loup County,NE,609
2017,31117,McPherson County,NE,499
2017,31119,Madison County,NE,35144
2017,31121,Merrick County,NE,7882
2017,31123,Morrill County,NE,4836
2017,31125,Nance County,NE,3607
2017,31127,Nemaha County,NE,6949
2017,31129,Nuckolls County,NE,4275
2017,31131,Otoe County,NE,16027
2017,31133,Pawnee County,NE,2641
2017,31135,Perkins County,NE,2903
2017,31137,Phelps County,NE,9060
2017,31139,Pierce County,NE,7138
2017,31141,Platte County,NE,33175
2017,31143,Polk County,NE,5328
2017,31145,Red Willow County,NE,10728
2017,31147,Richardson County,NE,7969
2017,31149,Rock County,NE,1436
2017,31151,Saline County,NE,14441
2017,31153,Sarpy County,NE,181439
2017,31155,Saunders County,NE,21057
2017,31157,Scotts Bluff County,NE,36363
2017,31159,Seward County,NE,17161
2017,31161,Sheridan County,NE,5289
2017,31163,Sherman County,NE,3086
2017,31165,Sioux County,NE,1203
2017,31167,Stanton County,NE,5988
2017,31169,Thayer County,NE,5045
2017,31171,Thomas County,NE,725
2017,31173,Thurston County,NE,7223
2017,31175,Valley County,NE,4209
2017,31177,Washington County,NE,20721
2017,31179,Wayne County,NE,9318
2017,31181,Webster County,NE,3524
2017,31183,Wheeler County,NE,818
2017,31185,York County,NE,13806
2017,32001,Churchill County,NV,24230
2017,32003,Clark County,NV,2204079
2017,32005,Douglas County,NV,48309
2017,32007,Elko County,NV,52649
2017,32009,Esmeralda County,NV,850
2017,32011,Eureka County,NV,1961
2017,32013,Humboldt County,NV,16826
2017,32015,Lander County,NV,5693
2017,32017,Lincoln County,NV,5223
2017,32019,Lyon County,NV,54122
2017,32021,Mineral County,NV,4457
2017,32023,Nye County,NV,44202
2017,32027,Pershing County,NV,6508
2017,32029,Storey County,NV,4006
2017,32031,Washoe County,NV,460587
2017,32033,White Pine County,NV,9592
2017,32510,Carson City,NV,54745
2017,33001,Belknap County,NH,60785
2017,33003,Carroll County,NH,48064
2017,33005,Cheshire County,NH,75960
2017,33007,Coos County,NH,31634
2017,33009,Grafton County,NH,89386
2017,33011,Hillsborough County,NH,409697
2017,33013,Merrimack County,NH,149216
2017,33015,Rockingham County,NH,306363
2017,33017,Strafford County,NH,128613
2017,33019,Sullivan County,NH,43077
2017,34001,Atlantic County,NJ,269918
2017,34003,Bergen County,NJ,948406
2017,34005,Burlington County,NJ,448596
2017,34007,Camden County,NJ,510719
2017,34009,Cape May County,NJ,93553
2017,34011,Cumberland County,NJ,152538
2017,34013,Essex County,NJ,808285
2017,34015,Gloucester County,NJ,292206
2017,34017,Hudson County,NJ,691643
2017,34019,Hunterdon County,NJ,125059
2017,34021,Mercer County,NJ,374733
2017,34023,Middlesex County,NJ,842798
2017,34025,Monmouth County,NJ,626351
2017,34027,Morris County,NJ,499693
2017,34029,Ocean County,NJ,597943
2017,34031,Passaic County,NJ,512607
2017,34033,Salem County,NJ,62792
2017,34035,Somerset County,NJ,335432
2017,34037,Sussex County,NJ,141682
2017,34039,Union County,NJ,563892
2017,34041,Warren County,NJ,106798
2017,35001,Bernalillo County,NM,676773
2017,35003,Catron County,NM,3587
2017,35005,Chaves County,NM,64866
2017,35006,Cibola County,NM,26853
2017,35007,Colfax County,NM,12174
2017,35009,Curry County,NM,49812
2017,35011,DeBaca County,NM,1829
2017,35013,Dona Ana County,NM,215579
2017,35015,Eddy County,NM,56997
2017,35017,Grant County,NM,27687
2017,35019,Guadalupe County,NM,4429
2017,35021,Harding County,NM,692
2017,35023,Hidalgo County,NM,4305
2017,35025,Lea County,NM,68759
2017,35027,Lincoln County,NM,19395
2017,35028,Los Alamos County,NM,18738
2017,35029,Luna County,NM,24078
2017,35031,McKinley County,NM,72564
2017,35033,Mora County,NM,4551
2017,35035,Otero County,NM,65817
2017,35037,Quay County,NM,8306
2017,35039,Rio Arriba County,NM,39159
2017,35041,Roosevelt County,NM,18847
2017,35043,Sandoval County,NM,142507
2017,35045,San Juan County,NM,126926
2017,35047,San Miguel County,NM,27748
2017,35049,Santa Fe County,NM,148750
2017,35051,Sierra County,NM,11116
2017,35053,Socorro County,NM,16798
2017,35055,Taos County,NM,32795
2017,35057,Torrance County,NM,15506
2017,35059,Union County,NM,4187
2017,35061,Valencia County,NM,75940
2017,36001,Albany County,NY,309612
2017,36003,Allegany County,NY,46894
2017,36005,Bronx County,NY,1471160
2017,36007,Broome County,NY,193639
2017,36009,Cattaraugus County,NY,77348
2017,36011,Cayuga County,NY,77603
2017,36013,Chautauqua County,NY,129046
2017,36015,Chemung County,NY,85557
2017,36017,Chenango County,NY,47863
2017,36019,Clinton County,NY,80980
2017,36021,Columbia County,NY,60604
2017,36023,Cortland County,NY,47786
2017,36025,Delaware County,NY,45001
2017,36027,Dutchess County,NY,295568
2017,36029,Erie County,NY,925528
2017,36031,Essex County,NY,37956
2017,36033,Franklin County,NY,51116
2017,36035,Fulton County,NY,53877
2017,36037,Genesee County,NY,57956
2017,36039,Greene County,NY,47470
2017,36041,Hamilton County,NY,4485
2017,36043,Herkimer County,NY,62240
2017,36045,Jefferson County,NY,114187
2017,36047,Kings County,NY,2648771
2017,36049,Lewis County,NY,26551
2017,36051,Livingston County,NY,63799
2017,36053,Madison County,NY,70965
2017,36055,Monroe County,NY,747642
2017,36057,Montgomery County,NY,49258
2017,36059,Nassau County,NY,1369514
2017,36061,New York County,NY,1664727
2017,36063,Niagara County,NY,211328
2017,36065,Oneida County,NY,231332
2017,36067,Onondaga County,NY,465398
2017,36069,Ontario County,NY,109899
2017,36071,Orange County,NY,382226
2017,36073,Orleans County,NY,40983
2017,36075,Oswego County,NY,118478
2017,36077,Otsego County,NY,60094
2017,36079,Putnam County,NY,99323
2017,36081,Queens County,NY,2358582
2017,36083,Rensselaer County,NY,159722
2017,36085,Richmond County,NY,479458
2017,36087,Rockland County,NY,328868
2017,36089,St. Lawrence County,NY,109623
2017,36091,Saratoga County,NY,229869
2017,36093,Schenectady County,NY,155565
2017,36095,Schoharie County,NY,31420
2017,36097,Schuyler County,NY,18000
2017,36099,Seneca County,NY,34498
2017,36101,Steuben County,NY,96281
2017,36103,Suffolk County,NY,1492953
2017,36105,Sullivan County,NY,75485
2017,36107,Tioga County,NY,48578
2017,36109,Tompkins County,NY,104802
2017,36111,Ulster County,NY,179417
2017,36113,Warren County,NY,64532
2017,36115,Washington County,NY,61620
2017,36117,Wayne County,NY,90670
2017,36119,Westchester County,NY,980244
2017,36121,Wyoming County,NY,40493
2017,36123,Yates County,NY,24955
2017,37001,Alamance County,NC,162391
2017,37003,Alexander County,NC,37286
2017,37005,Alleghany County,NC,11031
2017,37007,Anson County,NC,24991
2017,37009,Ashe County,NC,26957
2017,37011,Avery County,NC,17536
2017,37013,Beaufort County,NC,47088
2017,37015,Bertie County,NC,19224
2017,37017,Bladen County,NC,33478
2017,37019,Brunswick County,NC,130897
2017,37021,Buncombe County,NC,257607
2017,37023,Burke County,NC,89293
2017,37025,Cabarrus County,NC,206872
2017,37027,Caldwell County,NC,81981
2017,37029,Camden County,NC,10581
2017,37031,Carteret County,NC,68881
2017,37033,Caswell County,NC,22646
2017,37035,Catawba County,NC,157974
2017,37037,Chatham County,NC,71472
2017,37039,Cherokee County,NC,28087
2017,37041,Chowan County,NC,14105
2017,37043,Clay County,NC,11074
2017,37045,Cleveland County,NC,97334
2017,37047,Columbus County,NC,55936
2017,37049,Craven County,NC,102578
2017,37051,Cumberland County,NC,332546
2017,37053,Currituck County,NC,26331
2017,37055,Dare County,NC,36099
2017,37057,Davidson County,NC,165466
2017,37059,Davie County,NC,42456
2017,37061,Duplin County,NC,59039
2017,37063,Durham County,NC,311640
2017,37065,Edgecombe County,NC,52747
2017,37067,Forsyth County,NC,376320
2017,37069,Franklin County,NC,66168
2017,37071,Gaston County,NC,220182
2017,37073,Gates County,NC,11544
2017,37075,Graham County,NC,8541
2017,37077,Granville County,NC,59557
2017,37079,Greene County,NC,21015
2017,37081,Guilford County,NC,526953
2017,37083,Halifax County,NC,51310
2017,37085,Harnett County,NC,132754
2017,37087,Haywood County,NC,61084
2017,37089,Henderson County,NC,115708
2017,37091,Hertford County,NC,23906
2017,37093,Hoke County,NC,54116
2017,37095,Hyde County,NC,5363
2017,37097,Iredell County,NC,175711
2017,37099,Jackson County,NC,42973
2017,37101,Johnston County,NC,196708
2017,37103,Jones County,NC,9597
2017,37105,Lee County,NC,60430
2017,37107,Lenoir County,NC,56883
2017,37109,Lincoln County,NC,82403
2017,37111,McDowell County,NC,45159
2017,37113,Macon County,NC,34732
2017,37115,Madison County,NC,21746
2017,37117,Martin County,NC,22789
2017,37119,Mecklenburg County,NC,1076837
2017,37121,Mitchell County,NC,15072
2017,37123,Montgomery County,NC,27435
2017,37125,Moore County,NC,97264
2017,37127,Nash County,NC,93991
2017,37129,New Hanover County,NC,227198
2017,37131,Northampton County,NC,19862
2017,37133,Onslow County,NC,193893
2017,37135,Orange County,NC,144946
2017,37137,Pamlico County,NC,12689
2017,37139,Pasquotank County,NC,39743
2017,37141,Pender County,NC,60958
2017,37143,Perquimans County,NC,13474
2017,37145,Person County,NC,39370
2017,37147,Pitt County,NC,179042
2017,37149,Polk County,NC,20558
2017,37151,Randolph County,NC,143282
2017,37153,Richmond County,NC,44798
2017,37155,Robeson County,NC,132606
2017,37157,Rockingham County,NC,90949
2017,37159,Rowan County,NC,140644
2017,37161,Rutherford County,NC,66551
2017,37163,Sampson County,NC,63430
2017,37165,Scotland County,NC,35093
2017,37167,Stanly County,NC,61482
2017,37169,Stokes County,NC,45717
2017,37171,Surry County,NC,72224
2017,37173,Swain County,NC,14294
2017,37175,Transylvania County,NC,33956
2017,37177,Tyrrell County,NC,4052
2017,37179,Union County,NC,231366
2017,37181,Vance County,NC,44211
2017,37183,Wake County,NC,1072203
2017,37185,Warren County,NC,19883
2017,37187,Washington County,NC,12012
2017,37189,Watauga County,NC,55121
2017,37191,Wayne County,NC,124172
2017,37193,Wilkes County,NC,68576
2017,37195,Wilson County,NC,81671
2017,37197,Yadkin County,NC,37774
2017,37199,Yancey County,NC,17744
2017,38001,Adams County,ND,2318
2017,38003,Barnes County,ND,10734
2017,38005,Benson County,ND,6936
2017,38007,Billings County,ND,940
2017,38009,Bottineau County,ND,6530
2017,38011,Bowman County,ND,3166
2017,38013,Burke County,ND,2131
2017,38015,Burleigh County,ND,95030
2017,38017,Cass County,ND,177787
2017,38019,Cavalier County,ND,3762
2017,38021,Dickey County,ND,4861
2017,38023,Divide County,ND,2288
2017,38025,Dunn County,ND,4289
2017,38027,Eddy County,ND,2316
2017,38029,Emmons County,ND,3301
2017,38031,Foster County,ND,3257
2017,38033,Golden Valley County,ND,1789
2017,38035,Grand Forks County,ND,70795
2017,38037,Grant County,ND,2376
2017,38039,Griggs County,ND,2258
2017,38041,Hettinger County,ND,2483
2017,38043,Kidder County,ND,2482
2017,38045,LaMoure County,ND,4087
2017,38047,Logan County,ND,1918
2017,38049,McHenry County,ND,5900
2017,38051,McIntosh County,ND,2606
2017,38053,McKenzie County,ND,12724
2017,38055,McLean County,ND,9685
2017,38057,Mercer County,ND,8465
2017,38059,Morton County,ND,30796
2017,38061,Mountrail County,ND,10265
2017,38063,Nelson County,ND,2937
2017,38065,Oliver County,ND,1940
2017,38067,Pembina County,ND,6972
2017,38069,Pierce County,ND,4099
2017,38071,Ramsey County,ND,11519
2017,38073,Ransom County,ND,5297
2017,38075,Renville County,ND,2463
2017,38077,Richland County,ND,16351
2017,38079,Rolette County,ND,14531
2017,38081,Sargent County,ND,3858
2017,38083,Sheridan County,ND,1353
2017,38085,Sioux County,ND,4376
2017,38087,Slope County,ND,771
2017,38089,Stark County,ND,30209
2017,38091,Steele County,ND,1917
2017,38093,Stutsman County,ND,21087
2017,38095,Towner County,ND,2253
2017,38097,Traill County,ND,8013
2017,38099,Walsh County,ND,10855
2017,38101,Ward County,ND,68946
2017,38103,Wells County,ND,4022
2017,38105,Williams County,ND,33349
2017,39001,Adams County,OH,27726
2017,39003,Allen County,OH,103198
2017,39005,Ashland County,OH,53628
2017,39007,Ashtabula County,OH,97807
2017,39009,Athens County,OH,66597
2017,39011,Auglaize County,OH,45778
2017,39013,Belmont County,OH,68029
2017,39015,Brown County,OH,43576
2017,39017,Butler County,OH,380604
2017,39019,Carroll County,OH,27385
2017,39021,Champaign County,OH,38840
2017,39023,Clark County,OH,134557
2017,39025,Clermont County,OH,204214
2017,39027,Clinton County,OH,42009
2017,39029,Columbiana County,OH,103077
2017,39031,Coshocton County,OH,36544
2017,39033,Crawford County,OH,41746
2017,39035,Cuyahoga County,OH,1248514
2017,39037,Darke County,OH,51536
2017,39039,Defiance County,OH,38156
2017,39041,Delaware County,OH,200464
2017,39043,Erie County,OH,74817
2017,39045,Fairfield County,OH,154733
2017,39047,Fayette County,OH,28752
2017,39049,Franklin County,OH,1291981
2017,39051,Fulton County,OH,42289
2017,39053,Gallia County,OH,29973
2017,39055,Geauga County,OH,93918
2017,39057,Greene County,OH,166752
2017,39059,Guernsey County,OH,39093
2017,39061,Hamilton County,OH,813822
2017,39063,Hancock County,OH,75754
2017,39065,Hardin County,OH,31364
2017,39067,Harrison County,OH,15216
2017,39069,Henry County,OH,27185
2017,39071,Highland County,OH,42971
2017,39073,Hocking County,OH,28474
2017,39075,Holmes County,OH,43957
2017,39077,Huron County,OH,58494
2017,39079,Jackson County,OH,32449
2017,39081,Jefferson County,OH,66359
2017,39083,Knox County,OH,61261
2017,39085,Lake County,OH,230117
2017,39087,Lawrence County,OH,60249
2017,39089,Licking County,OH,173448
2017,39091,Logan County,OH,45325
2017,39093,Lorain County,OH,307924
2017,39095,Lucas County,OH,430887
2017,39097,Madison County,OH,44036
2017,39099,Mahoning County,OH,229796
2017,39101,Marion County,OH,64967
2017,39103,Medina County,OH,178371
2017,39105,Meigs County,OH,23080
2017,39107,Mercer County,OH,40873
2017,39109,Miami County,OH,105122
2017,39111,Monroe County,OH,13946
2017,39113,Montgomery County,OH,531542
2017,39115,Morgan County,OH,14709
2017,39117,Morrow County,OH,34994
2017,39119,Muskingum County,OH,86149
2017,39121,Noble County,OH,14406
2017,39123,Ottawa County,OH,40657
2017,39125,Paulding County,OH,18845
2017,39127,Perry County,OH,36024
2017,39129,Pickaway County,OH,57830
2017,39131,Pike County,OH,28270
2017,39133,Portage County,OH,162277
2017,39135,Preble County,OH,41120
2017,39137,Putnam County,OH,33878
2017,39139,Richland County,OH,120589
2017,39141,Ross County,OH,77313
2017,39143,Sandusky County,OH,59195
2017,39145,Scioto County,OH,75929
2017,39147,Seneca County,OH,55243
2017,39149,Shelby County,OH,48759
2017,39151,Stark County,OH,372542
2017,39153,Summit County,OH,541228
2017,39155,Trumbull County,OH,200380
2017,39157,Tuscarawas County,OH,92297
2017,39159,Union County,OH,56741
2017,39161,Van Wert County,OH,28217
2017,39163,Vinton County,OH,13092
2017,39165,Warren County,OH,228882
2017,39167,Washington County,OH,60418
2017,39169,Wayne County,OH,116038
2017,39171,Williams County,OH,36784
2017,39173,Wood County,OH,130492
2017,39175,Wyandot County,OH,22029
2017,40001,Adair County,OK,21909
2017,40003,Alfalfa County,OK,5907
2017,40005,Atoka County,OK,13887
2017,40007,Beaver County,OK,5315
2017,40009,Beckham County,OK,21793
2017,40011,Blaine County,OK,9498
2017,40013,Bryan County,OK,46319
2017,40015,Caddo County,OK,29173
2017,40017,Canadian County,OK,139926
2017,40019,Carter County,OK,48190
2017,40021,Cherokee County,OK,48888
2017,40023,Choctaw County,OK,14863
2017,40025,Cimarron County,OK,2154
2017,40027,Cleveland County,OK,279641
2017,40029,Coal County,OK,5642
2017,40031,Comanche County,OK,121526
2017,40033,Cotton County,OK,5823
2017,40035,Craig County,OK,14327
2017,40037,Creek County,OK,71704
2017,40039,Custer County,OK,28800
2017,40041,Delaware County,OK,42602
2017,40043,Dewey County,OK,4878
2017,40045,Ellis County,OK,3966
2017,40047,Garfield County,OK,61581
2017,40049,Garvin County,OK,27909
2017,40051,Grady County,OK,54943
2017,40053,Grant County,OK,4395
2017,40055,Greer County,OK,5843
2017,40057,Harmon County,OK,2689
2017,40059,Harper County,OK,3808
2017,40061,Haskell County,OK,12763
2017,40063,Hughes County,OK,13302
2017,40065,Jackson County,OK,25125
2017,40067,Jefferson County,OK,6183
2017,40069,Johnston County,OK,11060
2017,40071,Kay County,OK,44544
2017,40073,Kingfisher County,OK,15669
2017,40075,Kiowa County,OK,8893
2017,40077,Latimer County,OK,10411
2017,40079,Le Flore County,OK,49731
2017,40081,Lincoln County,OK,35142
2017,40083,Logan County,OK,46784
2017,40085,Love County,OK,10034
2017,40087,McClain County,OK,39343
2017,40089,McCurtain County,OK,32808
2017,40091,McIntosh County,OK,19742
2017,40093,Major County,OK,7693
2017,40095,Marshall County,OK,16434
2017,40097,Mayes County,OK,40921
2017,40099,Murray County,OK,13853
2017,40101,Muskogee County,OK,69086
2017,40103,Noble County,OK,11277
2017,40105,Nowata County,OK,10306
2017,40107,Okfuskee County,OK,12140
2017,40109,Oklahoma County,OK,787958
2017,40111,Okmulgee County,OK,38930
2017,40113,Osage County,OK,47233
2017,40115,Ottawa County,OK,31312
2017,40117,Pawnee County,OK,16472
2017,40119,Payne County,OK,81575
2017,40121,Pittsburg County,OK,44184
2017,40123,Pontotoc County,OK,38224
2017,40125,Pottawatomie County,OK,72226
2017,40127,Pushmataha County,OK,11173
2017,40129,Roger Mills County,OK,3716
2017,40131,Rogers County,OK,91444
2017,40133,Seminole County,OK,24878
2017,40135,Sequoyah County,OK,41252
2017,40137,Stephens County,OK,43332
2017,40139,Texas County,OK,20900
2017,40141,Tillman County,OK,7433
2017,40143,Tulsa County,OK,646266
2017,40145,Wagoner County,OK,78657
2017,40147,Washington County,OK,51932
2017,40149,Washita County,OK,11134
2017,40151,Woods County,OK,9031
2017,40153,Woodward County,OK,20459
2017,41001,Baker County,OR,16054
2017,41003,Benton County,OR,90951
2017,41005,Clackamas County,OR,412672
2017,41007,Clatsop County,OR,39182
2017,41009,Columbia County,OR,51782
2017,41011,Coos County,OR,63888
2017,41013,Crook County,OR,23123
2017,41015,Curry County,OR,22669
2017,41017,Deschutes County,OR,186875
2017,41019,Douglas County,OR,109405
2017,41021,Gilliam County,OR,1855
2017,41023,Grant County,OR,7190
2017,41025,Harney County,OR,7289
2017,41027,Hood River County,OR,23377
2017,41029,Jackson County,OR,217479
2017,41031,Jefferson County,OR,23758
2017,41033,Josephine County,OR,86352
2017,41035,Klamath County,OR,66935
2017,41037,Lake County,OR,7863
2017,41039,Lane County,OR,374748
2017,41041,Lincoln County,OR,48920
2017,41043,Linn County,OR,125047
2017,41045,Malheur County,OR,30480
2017,41047,Marion County,OR,341286
2017,41049,Morrow County,OR,11166
2017,41051,Multnomah County,OR,807555
2017,41053,Polk County,OR,83696
2017,41055,Sherman County,OR,1758
2017,41057,Tillamook County,OR,26690
2017,41059,Umatilla County,OR,76985
2017,41061,Union County,OR,26222
2017,41063,Wallowa County,OR,7051
2017,41065,Wasco County,OR,26437
2017,41067,Washington County,OR,588957
2017,41069,Wheeler County,OR,1357
2017,41071,Yamhill County,OR,105722
