County,County Code,Deaths,Population,Crude Rate
"Stephens County, GA",13257,Suppressed,25890,Suppressed
"Stewart County, GA",13259,Suppressed,5985,Suppressed
"Sumter County, GA",13261,Suppressed,29847,Suppressed
"Talbot County, GA",13263,Suppressed,6249,Suppressed
"Taliaferro County, GA",13265,Suppressed,1628,Suppressed
"Tattnall County, GA",13267,Suppressed,25334,Suppressed
"Taylor County, GA",13269,Suppressed,8142,Suppressed
"Telfair County, GA",13271,Suppressed,15989,Suppressed
"Terrell County, GA",13273,Suppressed,8729,Suppressed
"Thomas County, GA",13275,Suppressed,44779,Suppressed
"Tift County, GA",13277,Suppressed,40598,Suppressed
"Toombs County, GA",13279,Suppressed,26999,Suppressed
"Towns County, GA",13281,Suppressed,11506,Suppressed
"Treutlen County, GA",13283,Suppressed,6740,Suppressed
"Troup County, GA",13285,Suppressed,69786,Suppressed
"Turner County, GA",13287,Suppressed,7961,Suppressed
"Twiggs County, GA",13289,Suppressed,8174,Suppressed
"Union County, GA",13291,Suppressed,23459,Suppressed
"Upson County, GA",13293,Suppressed,26135,Suppressed
"Walker County, GA",13295,Suppressed,68939,Suppressed
"Walton County, GA",13297,10,91600,Unreliable
"Ware County, GA",13299,Suppressed,35871,Suppressed
"Warren County, GA",13301,Suppressed,5303,Suppressed
"Washington County, GA",13303,Suppressed,20313,Suppressed
"Wayne County, GA",13305,Suppressed,29817,Suppressed
"Webster County, GA",13307,Suppressed,2605,Suppressed
"Wheeler County, GA",13309,Suppressed,7952,Suppressed
"White County, GA",13311,Suppressed,29453,Suppressed
"Whitfield County, GA",13313,13,104658,Unreliable
"Wilcox County, GA",13315,Suppressed,8800,Suppressed
"Wilkes County, GA",13317,Suppressed,9892,Suppressed
"Wilkinson County, GA",13319,Suppressed,8959,Suppressed
"Worth County, GA",13321,Suppressed,20533,Suppressed
"Hawaii County, HI",15001,Suppressed,200381,Suppressed
"Honolulu County, HI",15003,35,988650,3.5
"Kalawao County, HI",15005,Suppressed,88,Suppressed
"Kauai County, HI",15007,Suppressed,72159,Suppressed
"Maui County, HI",15009,12,166260,Unreliable
"Ada County, ID",16001,35,456849,7.7
"Adams County, ID",16003,Suppressed,4147,Suppressed
"Bannock County, ID",16005,19,85269,Unreliable
"Bear Lake County, ID",16007,Suppressed,6028,Suppressed
"Benewah County, ID",16009,Suppressed,9184,Suppressed
"Bingham County, ID",16011,Suppressed,45927,Suppressed
"Blaine County, ID",16013,Suppressed,22024,Suppressed
"Boise County, ID",16015,Suppressed,7290,Suppressed
"Bonner County, ID",16017,Suppressed,43560,Suppressed
"Bonneville County, ID",16019,Suppressed,114595,Suppressed
"Boundary County, ID",16021,Suppressed,11922,Suppressed
"Butte County, ID",16023,Suppressed,2602,Suppressed
"Camas County, ID",16025,Suppressed,1102,Suppressed
"Canyon County, ID",16027,Suppressed,216699,Suppressed
"Caribou County, ID",16029,Suppressed,7034,Suppressed
"Cassia County, ID",16031,Suppressed,23664,Suppressed
"Clark County, ID",16033,Suppressed,873,Suppressed
"Clearwater County, ID",16035,Suppressed,8546,Suppressed
"Custer County, ID",16037,Suppressed,4172,Suppressed
"Elmore County, ID",16039,Suppressed,26823,Suppressed
"Franklin County, ID",16041,Suppressed,13564,Suppressed
"Fremont County, ID",16043,Suppressed,13094,Suppressed
"Gem County, ID",16045,Suppressed,17379,Suppressed
"Gooding County, ID",16047,Suppressed,15124,Suppressed
"Idaho County, ID",16049,Suppressed,16369,Suppressed
"Jefferson County, ID",16051,Suppressed,28446,Suppressed
"Jerome County, ID",16053,Suppressed,23627,Suppressed
"Kootenai County, ID",16055,10,157637,Unreliable
"Latah County, ID",16057,Suppressed,39333,Suppressed
"Lemhi County, ID",16059,Suppressed,7875,Suppressed
"Lewis County, ID",16061,Suppressed,3887,Suppressed
"Lincoln County, ID",16063,Suppressed,5318,Suppressed
"Madison County, ID",16065,Suppressed,39141,Suppressed
"Minidoka County, ID",16067,Suppressed,20729,Suppressed
"Nez Perce County, ID",16069,Suppressed,40385,Suppressed
"Oneida County, ID",16071,Suppressed,4427,Suppressed
"Owyhee County, ID",16073,Suppressed,11628,Suppressed
"Payette County, ID",16075,Suppressed,23215,Suppressed
"Power County, ID",16077,Suppressed,7600,Suppressed
"Shoshone County, ID",16079,Suppressed,12542,Suppressed
"Teton County, ID",16081,Suppressed,11381,Suppressed
"Twin Falls County, ID",16083,Suppressed,85124,Suppressed
"Valley County, ID",16085,Suppressed,10687,Suppressed
"Washington County, ID",16087,Suppressed,10121,Suppressed
"Adams County, IL",17001,Suppressed,66234,Suppressed
"Alexander County, IL",17003,Suppressed,6315,Suppressed
"Bond County, IL",17005,Suppressed,16948,Suppressed
"Boone County, IL",17007,12,53513,Unreliable
"Brown County, IL",17009,Suppressed,6716,Suppressed
"Bureau County, IL",17011,Suppressed,33243,Suppressed
"Calhoun County, IL",17013,Suppressed,4833,Suppressed
"Carroll County, IL",17015,Suppressed,14518,Suppressed
"Cass County, IL",17017,Suppressed,12505,Suppressed
"Champaign County, IL",17019,28,209399,13.4
"Christian County, IL",17021,Suppressed,33102,Suppressed
"Clark County, IL",17023,Suppressed,15767,Suppressed
"Clay County, IL",17025,Suppressed,13269,Suppressed
"Clinton County, IL",17027,Suppressed,37614,Suppressed
"Coles County, IL",17029,Suppressed,51979,Suppressed
"Cook County, IL",17031,1058,5211263,20.3
"Crawford County, IL",17033,Suppressed,18961,Suppressed
"Cumberland County, IL",17035,Suppressed,10908,Suppressed
"DeKalb County, IL",17037,16,104733,Unreliable
"De Witt County, IL",17039,Suppressed,15942,Suppressed
"Douglas County, IL",17041,Suppressed,19748,Suppressed
"DuPage County, IL",17043,125,930128,13.4
"Edgar County, IL",17045,Suppressed,17328,Suppressed
"Edwards County, IL",17047,Suppressed,6486,Suppressed
"Effingham County, IL",17049,Suppressed,34132,Suppressed
"Fayette County, IL",17051,Suppressed,21784,Suppressed
"Ford County, IL",17053,Suppressed,13280,Suppressed
"Franklin County, IL",17055,12,39041,Unreliable
"Fulton County, IL",17057,Suppressed,35110,Suppressed
"Gallatin County, IL",17059,Suppressed,5080,Suppressed
"Greene County, IL",17061,Suppressed,13174,Suppressed
"Grundy County, IL",17063,Suppressed,50586,Suppressed
"Hamilton County, IL",17065,Suppressed,8194,Suppressed
"Hancock County, IL",17067,Suppressed,18020,Suppressed
"Hardin County, IL",17069,Suppressed,4046,Suppressed
"Henderson County, IL",17071,Suppressed,6795,Suppressed
"Henry County, IL",17073,Suppressed,49328,Suppressed
"Iroquois County, IL",17075,Suppressed,27876,Suppressed
"Jackson County, IL",17077,Suppressed,58284,Suppressed
"Jasper County, IL",17079,Suppressed,9578,Suppressed
"Jefferson County, IL",17081,Suppressed,38179,Suppressed
"Jersey County, IL",17083,12,21941,Unreliable
"Jo Daviess County, IL",17085,Suppressed,21594,Suppressed
"Johnson County, IL",17087,Suppressed,12900,Suppressed
"Kane County, IL",17089,71,534667,13.3
"Kankakee County, IL",17091,26,109605,23.7
"Kendall County, IL",17093,14,126218,Unreliable
"Knox County, IL",17095,Suppressed,50638,Suppressed
"Lake County, IL",17097,56,703520,8
"LaSalle County, IL",17099,34,110067,30.9
"Lawrence County, IL",17101,Suppressed,16168,Suppressed
"Lee County, IL",17103,Suppressed,34406,Suppressed
"Livingston County, IL",17105,Suppressed,36518,Suppressed
"Logan County, IL",17107,Suppressed,29245,Suppressed
"McDonough County, IL",17109,Suppressed,30823,Suppressed
"McHenry County, IL",17111,76,309122,24.6
"McLean County, IL",17113,26,172290,15.1
"Macon County, IL",17115,11,105801,Unreliable
"Macoupin County, IL",17117,Suppressed,45446,Suppressed
"Madison County, IL",17119,85,265428,32
"Marion County, IL",17121,Suppressed,37902,Suppressed
"Marshall County, IL",17123,Suppressed,11730,Suppressed
"Mason County, IL",17125,Suppressed,13715,Suppressed
"Massac County, IL",17127,Suppressed,14344,Suppressed
"Menard County, IL",17129,Suppressed,12245,Suppressed
"Mercer County, IL",17131,Suppressed,15618,Suppressed
"Monroe County, IL",17133,Suppressed,34097,Suppressed
"Montgomery County, IL",17135,Suppressed,28790,Suppressed
"Morgan County, IL",17137,Suppressed,33798,Suppressed
"Moultrie County, IL",17139,Suppressed,14688,Suppressed
"Ogle County, IL",17141,Suppressed,51063,Suppressed
"Peoria County, IL",17143,47,183011,25.7
"Perry County, IL",17145,Suppressed,21285,Suppressed
"Piatt County, IL",17147,Suppressed,16445,Suppressed
"Pike County, IL",17149,Suppressed,15821,Suppressed
"Pope County, IL",17151,Suppressed,4325,Suppressed
"Pulaski County, IL",17153,Suppressed,5509,Suppressed
"Putnam County, IL",17155,Suppressed,5727,Suppressed
"Randolph County, IL",17157,Suppressed,32423,Suppressed
"Richland County, IL",17159,Suppressed,15901,Suppressed
"Rock Island County, IL",17161,19,144808,Unreliable
"St. Clair County, IL",17163,22,262479,8.4
"Saline County, IL",17165,Suppressed,24102,Suppressed
"Sangamon County, IL",17167,39,196452,19.9
"Schuyler County, IL",17169,Suppressed,7035,Suppressed
"Scott County, IL",17171,Suppressed,5002,Suppressed
"Shelby County, IL",17173,Suppressed,21719,Suppressed
"Stark County, IL",17175,Suppressed,5434,Suppressed
"Stephenson County, IL",17177,Suppressed,45054,Suppressed
"Tazewell County, IL",17179,29,133526,21.7
"Union County, IL",17181,Suppressed,17000,Suppressed
"Vermilion County, IL",17183,20,77909,25.7
"Wabash County, IL",17185,Suppressed,11489,Suppressed
"Warren County, IL",17187,Suppressed,17167,Suppressed
"Washington County, IL",17189,Suppressed,14030,Suppressed
"Wayne County, IL",17191,Suppressed,16495,Suppressed
"White County, IL",17193,Suppressed,13938,Suppressed
"Whiteside County, IL",17195,Suppressed,56118,Suppressed
"Will County, IL",17197,128,692661,18.5
"Williamson County, IL",17199,14,67328,Unreliable
"Winnebago County, IL",17201,87,284778,30.6
"Woodford County, IL",17203,Suppressed,38726,Suppressed
"Adams County, IN",18001,Suppressed,35491,Suppressed
"Allen County, IN",18003,44,372877,11.8
"Bartholomew County, IN",18005,22,82040,26.8
"Benton County, IN",18007,Suppressed,8613,Suppressed
"Blackford County, IN",18009,Suppressed,11976,Suppressed
"Boone County, IN",18011,Suppressed,65875,Suppressed
"Brown County, IN",18013,Suppressed,15035,Suppressed
"Carroll County, IN",18015,Suppressed,20039,Suppressed
"Cass County, IN",18017,Suppressed,37994,Suppressed
"Clark County, IN",18019,29,116973,24.8
"Clay County, IN",18021,Suppressed,26198,Suppressed
"Clinton County, IN",18023,Suppressed,32317,Suppressed
"Crawford County, IN",18025,Suppressed,10566,Suppressed
"Daviess County, IN",18027,Suppressed,33113,Suppressed
"Dearborn County, IN",18029,10,49741,Unreliable
"Decatur County, IN",18031,Suppressed,26737,Suppressed
"De Kalb County, IN",18033,Suppressed,42836,Suppressed
"Delaware County, IN",18035,10,115184,Unreliable
"Dubois County, IN",18037,Suppressed,42558,Suppressed
"Elkhart County, IN",18039,21,205032,10.2
"Fayette County, IN",18041,14,23209,Unreliable
"Floyd County, IN",18043,27,77071,35
"Fountain County, IN",18045,Suppressed,16505,Suppressed
"Franklin County, IN",18047,Suppressed,22619,Suppressed
"Fulton County, IN",18049,Suppressed,20059,Suppressed
"Gibson County, IN",18051,Suppressed,33576,Suppressed
"Grant County, IN",18053,17,66491,Unreliable
"Greene County, IN",18055,Suppressed,32177,Suppressed
"Hamilton County, IN",18057,38,323747,11.7
"Hancock County, IN",18059,Suppressed,74985,Suppressed
"Harrison County, IN",18061,Suppressed,39898,Suppressed
"Hendricks County, IN",18063,24,163685,14.7
"Henry County, IN",18065,Suppressed,48476,Suppressed
"Howard County, IN",18067,23,82363,27.9
"Huntington County, IN",18069,Suppressed,36337,Suppressed
"Jackson County, IN",18071,13,43884,Unreliable
"Jasper County, IN",18073,Suppressed,33447,Suppressed
"Jay County, IN",18075,11,20945,Unreliable
"Jefferson County, IN",18077,Suppressed,32089,Suppressed
"Jennings County, IN",18079,Suppressed,27626,Suppressed
"Johnson County, IN",18081,14,153897,Unreliable
"Knox County, IN",18083,Suppressed,37508,Suppressed
"Kosciusko County, IN",18085,17,79206,Unreliable
"Lagrange County, IN",18087,Suppressed,39303,Suppressed
"Lake County, IN",18089,124,485640,25.5
"La Porte County, IN",18091,15,110029,Unreliable
"Lawrence County, IN",18093,Suppressed,45666,Suppressed
"Madison County, IN",18095,32,129498,24.7
"Marion County, IN",18097,236,950082,24.8
"Marshall County, IN",18099,Suppressed,46498,Suppressed
"Martin County, IN",18101,Suppressed,10215,Suppressed
"Miami County, IN",18103,Suppressed,35845,Suppressed
"Monroe County, IN",18105,17,146986,Unreliable
"Montgomery County, IN",18107,10,38525,Unreliable
"Morgan County, IN",18109,13,69713,Unreliable
"Newton County, IN",18111,Suppressed,14130,Suppressed
"Noble County, IN",18113,Suppressed,47452,Suppressed
"Ohio County, IN",18115,Suppressed,5828,Suppressed
"Orange County, IN",18117,Suppressed,19426,Suppressed
"Owen County, IN",18119,Suppressed,20839,Suppressed
"Parke County, IN",18121,Suppressed,16886,Suppressed
"Perry County, IN",18123,Suppressed,19081,Suppressed
"Pike County, IN",18125,Suppressed,12365,Suppressed
"Porter County, IN",18127,38,168404,22.6
"Posey County, IN",18129,Suppressed,25595,Suppressed
"Pulaski County, IN",18131,Suppressed,12534,Suppressed
"Putnam County, IN",18133,Suppressed,37702,Suppressed
"Randolph County, IN",18135,15,24922,Unreliable
"Ripley County, IN",18137,Suppressed,28442,Suppressed
"Rush County, IN",18139,Suppressed,16645,Suppressed
"St. Joseph County, IN",18141,61,270434,22.6
"Scott County, IN",18143,Suppressed,23870,Suppressed
"Shelby County, IN",18145,Suppressed,44395,Suppressed
"Spencer County, IN",18147,Suppressed,20394,Suppressed
"Starke County, IN",18149,15,22893,Unreliable
"Steuben County, IN",18151,Suppressed,34484,Suppressed
"Sullivan County, IN",18153,Suppressed,20746,Suppressed
"Switzerland County, IN",18155,Suppressed,10696,Suppressed
"Tippecanoe County, IN",18157,21,190587,11
"Tipton County, IN",18159,Suppressed,15128,Suppressed
"Union County, IN",18161,Suppressed,7200,Suppressed
"Vanderburgh County, IN",18163,46,181616,25.3
"Vermillion County, IN",18165,Suppressed,15505,Suppressed
"Vigo County, IN",18167,Suppressed,107516,Suppressed
"Wabash County, IN",18169,11,31443,Unreliable
"Warren County, IN",18171,Suppressed,8201,Suppressed
"Warrick County, IN",18173,Suppressed,62530,Suppressed
"Washington County, IN",18175,Suppressed,27827,Suppressed
"Wayne County, IN",18177,55,66185,83.1
"Wells County, IN",18179,Suppressed,27984,Suppressed
"White County, IN",18181,Suppressed,24182,Suppressed
"Whitley County, IN",18183,Suppressed,33756,Suppressed
"Adair County, IA",19001,Suppressed,7054,Suppressed
"Adams County, IA",19003,Suppressed,3686,Suppressed
"Allamakee County, IA",19005,Suppressed,13884,Suppressed
"Appanoose County, IA",19007,Suppressed,12352,Suppressed
"Audubon County, IA",19009,Suppressed,5578,Suppressed
"Benton County, IA",19011,Suppressed,25642,Suppressed
"Black Hawk County, IA",19013,Suppressed,132648,Suppressed
"Boone County, IA",19015,Suppressed,26484,Suppressed
"Bremer County, IA",19017,Suppressed,24911,Suppressed
"Buchanan County, IA",19019,Suppressed,21202,Suppressed
"Buena Vista County, IA",19021,Suppressed,20110,Suppressed
"Butler County, IA",19023,Suppressed,14606,Suppressed
"Calhoun County, IA",19025,Suppressed,9746,Suppressed
"Carroll County, IA",19027,Suppressed,20320,Suppressed
"Cass County, IA",19029,Suppressed,13145,Suppressed
"Cedar County, IA",19031,Suppressed,18543,Suppressed
"Cerro Gordo County, IA",19033,Suppressed,43006,Suppressed
"Cherokee County, IA",19035,Suppressed,11316,Suppressed
"Chickasaw County, IA",19037,Suppressed,12005,Suppressed
"Clarke County, IA",19039,Suppressed,9374,Suppressed
"Clay County, IA",19041,Suppressed,16170,Suppressed
"Clayton County, IA",19043,Suppressed,17637,Suppressed
"Clinton County, IA",19045,Suppressed,47010,Suppressed
"Crawford County, IA",19047,Suppressed,17056,Suppressed
"Dallas County, IA",19049,Suppressed,87235,Suppressed
"Davis County, IA",19051,Suppressed,8966,Suppressed
"Decatur County, IA",19053,Suppressed,7950,Suppressed
"Delaware County, IA",19055,Suppressed,17153,Suppressed
"Des Moines County, IA",19057,Suppressed,39417,Suppressed
"Dickinson County, IA",19059,Suppressed,17199,Suppressed
"Dubuque County, IA",19061,Suppressed,97041,Suppressed
"Emmet County, IA",19063,Suppressed,9432,Suppressed
"Fayette County, IA",19065,Suppressed,19796,Suppressed
"Floyd County, IA",19067,Suppressed,15744,Suppressed
"Franklin County, IA",19069,Suppressed,10164,Suppressed
"Fremont County, IA",19071,Suppressed,6948,Suppressed
"Greene County, IA",19073,Suppressed,8981,Suppressed
"Grundy County, IA",19075,Suppressed,12333,Suppressed
"Guthrie County, IA",19077,Suppressed,10670,Suppressed
"Hamilton County, IA",19079,Suppressed,15115,Suppressed
"Hancock County, IA",19081,Suppressed,10771,Suppressed
"Hardin County, IA",19083,Suppressed,17048,Suppressed
"Harrison County, IA",19085,Suppressed,14136,Suppressed
"Henry County, IA",19087,Suppressed,19863,Suppressed
"Howard County, IA",19089,Suppressed,9228,Suppressed
"Humboldt County, IA",19091,Suppressed,9564,Suppressed
"Ida County, IA",19093,Suppressed,6865,Suppressed
"Iowa County, IA",19095,Suppressed,16103,Suppressed
"Jackson County, IA",19097,Suppressed,19366,Suppressed
"Jasper County, IA",19099,Suppressed,36966,Suppressed
"Jefferson County, IA",19101,Suppressed,18422,Suppressed
"Johnson County, IA",19103,10,149210,Unreliable
"Jones County, IA",19105,Suppressed,20536,Suppressed
"Keokuk County, IA",19107,Suppressed,10153,Suppressed
"Kossuth County, IA",19109,Suppressed,14999,Suppressed
"Lee County, IA",19111,Suppressed,34295,Suppressed
"Linn County, IA",19113,20,224115,8.9
"Louisa County, IA",19115,Suppressed,11184,Suppressed
"Lucas County, IA",19117,Suppressed,8534,Suppressed
"Lyon County, IA",19119,Suppressed,11792,Suppressed
"Madison County, IA",19121,Suppressed,16013,Suppressed
"Mahaska County, IA",19123,Suppressed,22235,Suppressed
"Marion County, IA",19125,Suppressed,33105,Suppressed
"Marshall County, IA",19127,Suppressed,40288,Suppressed
"Mills County, IA",19129,Suppressed,15068,Suppressed
"Mitchell County, IA",19131,Suppressed,10631,Suppressed
"Monona County, IA",19133,Suppressed,8740,Suppressed
"Monroe County, IA",19135,Suppressed,7845,Suppressed
"Montgomery County, IA",19137,Suppressed,10137,Suppressed
"Muscatine County, IA",19139,Suppressed,42880,Suppressed
"O'Brien County, IA",19141,Suppressed,13801,Suppressed
"Osceola County, IA",19143,Suppressed,6045,Suppressed
"Page County, IA",19145,Suppressed,15224,Suppressed
"Palo Alto County, IA",19147,Suppressed,9092,Suppressed
"Plymouth County, IA",19149,Suppressed,25220,Suppressed
"Pocahontas County, IA",19151,Suppressed,6846,Suppressed
"Polk County, IA",19153,63,481830,13.1
"Pottawattamie County, IA",19155,Suppressed,93386,Suppressed
"Poweshiek County, IA",19157,Suppressed,18314,Suppressed
"Ringgold County, IA",19159,Suppressed,5034,Suppressed
"Sac County, IA",19161,Suppressed,9817,Suppressed
"Scott County, IA",19163,18,172509,Unreliable
"Shelby County, IA",19165,Suppressed,11628,Suppressed
"Sioux County, IA",19167,Suppressed,34860,Suppressed
"Story County, IA",19169,Suppressed,97502,Suppressed
"Tama County, IA",19171,Suppressed,17058,Suppressed
"Taylor County, IA",19173,Suppressed,6178,Suppressed
"Union County, IA",19175,Suppressed,12450,Suppressed
"Van Buren County, IA",19177,Suppressed,7157,Suppressed
"Wapello County, IA",19179,Suppressed,35044,Suppressed
"Warren County, IA",19181,Suppressed,50163,Suppressed
"Washington County, IA",19183,Suppressed,22281,Suppressed
"Wayne County, IA",19185,Suppressed,6476,Suppressed
"Webster County, IA",19187,Suppressed,36605,Suppressed
"Winnebago County, IA",19189,Suppressed,10587,Suppressed
"Winneshiek County, IA",19191,Suppressed,20201,Suppressed
"Woodbury County, IA",19193,Suppressed,102429,Suppressed
"Worth County, IA",19195,Suppressed,7469,Suppressed
"Wright County, IA",19197,Suppressed,12784,Suppressed
"Allen County, KS",20001,Suppressed,12519,Suppressed
"Anderson County, KS",20003,Suppressed,7833,Suppressed
"Atchison County, KS",20005,Suppressed,16332,Suppressed
"Barber County, KS",20007,Suppressed,4586,Suppressed
"Barton County, KS",20009,Suppressed,26476,Suppressed
"Bourbon County, KS",20011,Suppressed,14754,Suppressed
"Brown County, KS",20013,Suppressed,9641,Suppressed
"Butler County, KS",20015,Suppressed,66878,Suppressed
"Chase County, KS",20017,Suppressed,2683,Suppressed
"Chautauqua County, KS",20019,Suppressed,3363,Suppressed
"Cherokee County, KS",20021,Suppressed,20115,Suppressed
"Cheyenne County, KS",20023,Suppressed,2683,Suppressed
"Clark County, KS",20025,Suppressed,2004,Suppressed
"Clay County, KS",20027,Suppressed,7958,Suppressed
"Cloud County, KS",20029,Suppressed,8991,Suppressed
"Coffey County, KS",20031,Suppressed,8224,Suppressed
"Comanche County, KS",20033,Suppressed,1790,Suppressed
"Cowley County, KS",20035,Suppressed,35361,Suppressed
"Crawford County, KS",20037,Suppressed,39034,Suppressed
"Decatur County, KS",20039,Suppressed,2885,Suppressed
"Dickinson County, KS",20041,Suppressed,18902,Suppressed
"Doniphan County, KS",20043,Suppressed,7727,Suppressed
"Douglas County, KS",20045,11,120793,Unreliable
"Edwards County, KS",20047,Suppressed,2893,Suppressed
"Elk County, KS",20049,Suppressed,2498,Suppressed
"Ellis County, KS",20051,Suppressed,28689,Suppressed
"Ellsworth County, KS",20053,Suppressed,6330,Suppressed
"Finney County, KS",20055,Suppressed,37084,Suppressed
"Ford County, KS",20057,Suppressed,34381,Suppressed
"Franklin County, KS",20059,Suppressed,25733,Suppressed
"Geary County, KS",20061,Suppressed,33855,Suppressed
"Gove County, KS",20063,Suppressed,2631,Suppressed
"Graham County, KS",20065,Suppressed,2495,Suppressed
"Grant County, KS",20067,Suppressed,7526,Suppressed
"Gray County, KS",20069,Suppressed,5958,Suppressed
"Greeley County, KS",20071,Suppressed,1249,Suppressed
"Greenwood County, KS",20073,Suppressed,6123,Suppressed
"Hamilton County, KS",20075,Suppressed,2640,Suppressed
"Harper County, KS",20077,Suppressed,5590,Suppressed
"Harvey County, KS",20079,Suppressed,34544,Suppressed
"Haskell County, KS",20081,Suppressed,4053,Suppressed
"Hodgeman County, KS",20083,Suppressed,1842,Suppressed
"Jackson County, KS",20085,Suppressed,13318,Suppressed
"Jefferson County, KS",20087,Suppressed,18998,Suppressed
"Jewell County, KS",20089,Suppressed,2850,Suppressed
"Johnson County, KS",20091,29,591178,4.9
"Kearny County, KS",20093,Suppressed,3960,Suppressed
"Kingman County, KS",20095,Suppressed,7360,Suppressed
"Kiowa County, KS",20097,Suppressed,2485,Suppressed
"Labette County, KS",20099,Suppressed,20145,Suppressed
"Lane County, KS",20101,Suppressed,1559,Suppressed
"Leavenworth County, KS",20103,Suppressed,81095,Suppressed
"Lincoln County, KS",20105,Suppressed,3043,Suppressed
"Linn County, KS",20107,Suppressed,9726,Suppressed
"Logan County, KS",20109,Suppressed,2821,Suppressed
"Lyon County, KS",20111,Suppressed,33392,Suppressed
"McPherson County, KS",20113,Suppressed,28708,Suppressed
"Marion County, KS",20115,Suppressed,11986,Suppressed
"Marshall County, KS",20117,Suppressed,9745,Suppressed
"Meade County, KS",20119,Suppressed,4303,Suppressed
"Miami County, KS",20121,Suppressed,33461,Suppressed
"Mitchell County, KS",20123,Suppressed,6128,Suppressed
"Montgomery County, KS",20125,Suppressed,32556,Suppressed
"Morris County, KS",20127,Suppressed,5455,Suppressed
"Morton County, KS",20129,Suppressed,2740,Suppressed
"Nemaha County, KS",20131,Suppressed,10118,Suppressed
"Neosho County, KS",20133,Suppressed,16015,Suppressed
"Ness County, KS",20135,Suppressed,2869,Suppressed
"Norton County, KS",20137,Suppressed,5441,Suppressed
"Osage County, KS",20139,Suppressed,15772,Suppressed
"Osborne County, KS",20141,Suppressed,3610,Suppressed
"Ottawa County, KS",20143,Suppressed,5863,Suppressed
"Pawnee County, KS",20145,Suppressed,6680,Suppressed
"Phillips County, KS",20147,Suppressed,5370,Suppressed
"Pottawatomie County, KS",20149,Suppressed,23908,Suppressed
"Pratt County, KS",20151,Suppressed,9547,Suppressed
"Rawlins County, KS",20153,Suppressed,2497,Suppressed
"Reno County, KS",20155,Suppressed,62510,Suppressed
"Republic County, KS",20157,Suppressed,4691,Suppressed
"Rice County, KS",20159,Suppressed,9660,Suppressed
"Riley County, KS",20161,Suppressed,74172,Suppressed
"Rooks County, KS",20163,Suppressed,5043,Suppressed
"Rush County, KS",20165,Suppressed,3103,Suppressed
"Russell County, KS",20167,Suppressed,6915,Suppressed
"Saline County, KS",20169,Suppressed,54734,Suppressed
"Scott County, KS",20171,Suppressed,4961,Suppressed
"Sedgwick County, KS",20173,38,513687,7.4
"Seward County, KS",20175,Suppressed,22159,Suppressed
"Shawnee County, KS",20177,12,178187,Unreliable
"Sheridan County, KS",20179,Suppressed,2527,Suppressed
"Sherman County, KS",20181,Suppressed,5930,Suppressed
"Smith County, KS",20183,Suppressed,3668,Suppressed
"Stafford County, KS",20185,Suppressed,4207,Suppressed
"Stanton County, KS",20187,Suppressed,2060,Suppressed
"Stevens County, KS",20189,Suppressed,5612,Suppressed
"Sumner County, KS",20191,Suppressed,23159,Suppressed
"Thomas County, KS",20193,Suppressed,7788,Suppressed
"Trego County, KS",20195,Suppressed,2884,Suppressed
"Wabaunsee County, KS",20197,Suppressed,6874,Suppressed
"Wallace County, KS",20199,Suppressed,1524,Suppressed
"Washington County, KS",20201,Suppressed,5485,Suppressed
"Wichita County, KS",20203,Suppressed,2125,Suppressed
"Wilson County, KS",20205,Suppressed,8675,Suppressed
"Woodson County, KS",20207,Suppressed,3147,Suppressed
"Wyandotte County, KS",20209,Suppressed,165288,Suppressed
"Adair County, KY",21001,Suppressed,19485,Suppressed
"Allen County, KY",21003,Suppressed,20933,Suppressed
"Anderson County, KY",21005,10,22544,Unreliable
"Ballard County, KY",21007,Suppressed,8039,Suppressed
"Barren County, KY",21009,Suppressed,43801,Suppressed
"Bath County, KY",21011,Suppressed,12378,Suppressed
"Bell County, KY",21013,Suppressed,26894,Suppressed
"Boone County, KY",21015,38,130728,29.1
"Bourbon County, KY",21017,Suppressed,20029,Suppressed
"Boyd County, KY",21019,27,47979,56.3
"Boyle County, KY",21021,Suppressed,29924,Suppressed
"Bracken County, KY",21023,Suppressed,8267,Suppressed
"Breathitt County, KY",21025,Suppressed,12946,Suppressed
"Breckinridge County, KY",21027,Suppressed,20111,Suppressed
"Bullitt County, KY",21029,30,80246,37.4
"Butler County, KY",21031,Suppressed,12831,Suppressed
"Caldwell County, KY",21033,Suppressed,12639,Suppressed
"Calloway County, KY",21035,Suppressed,38919,Suppressed
"Campbell County, KY",21037,65,92488,70.3
"Carlisle County, KY",21039,Suppressed,4846,Suppressed
"Carroll County, KY",21041,Suppressed,10713,Suppressed
"Carter County, KY",21043,12,27144,Unreliable
"Casey County, KY",21045,Suppressed,15750,Suppressed
"Christian County, KY",21047,Suppressed,70416,Suppressed
"Clark County, KY",21049,11,36046,Unreliable
"Clay County, KY",21051,Suppressed,20366,Suppressed
"Clinton County, KY",21053,Suppressed,10276,Suppressed
"Crittenden County, KY",21055,Suppressed,9084,Suppressed
"Cumberland County, KY",21057,Suppressed,6706,Suppressed
"Daviess County, KY",21059,Suppressed,100374,Suppressed
"Edmonson County, KY",21061,Suppressed,12226,Suppressed
"Elliott County, KY",21063,Suppressed,7523,Suppressed
"Estill County, KY",21065,Suppressed,14277,Suppressed
"Fayette County, KY",21067,113,321959,35.1
"Fleming County, KY",21069,Suppressed,14446,Suppressed
