County,County Code,Deaths,Population,Crude Rate
"Spalding County, GA",13255,Suppressed,64806,Suppressed
"Stephens County, GA",13257,Suppressed,25751,Suppressed
"Stewart County, GA",13259,Suppressed,5705,Suppressed
"Sumter County, GA",13261,Suppressed,30389,Suppressed
"Talbot County, GA",13263,Suppressed,6171,Suppressed
"Taliaferro County, GA",13265,Suppressed,1593,Suppressed
"Tattnall County, GA",13267,Suppressed,25092,Suppressed
"Taylor County, GA",13269,Suppressed,8232,Suppressed
"Telfair County, GA",13271,Suppressed,15965,Suppressed
"Terrell County, GA",13273,Suppressed,8967,Suppressed
"Thomas County, GA",13275,Suppressed,45248,Suppressed
"Tift County, GA",13277,Suppressed,40828,Suppressed
"Toombs County, GA",13279,Suppressed,27196,Suppressed
"Towns County, GA",13281,Suppressed,11391,Suppressed
"Treutlen County, GA",13283,Suppressed,6637,Suppressed
"Troup County, GA",13285,Suppressed,70005,Suppressed
"Turner County, GA",13287,Suppressed,8030,Suppressed
"Twiggs County, GA",13289,Suppressed,8171,Suppressed
"Union County, GA",13291,Suppressed,22928,Suppressed
"Upson County, GA",13293,Suppressed,26335,Suppressed
"Walker County, GA",13295,11,67896,Unreliable
"Walton County, GA",13297,13,90184,Unreliable
"Ware County, GA",13299,Suppressed,35738,Suppressed
"Warren County, GA",13301,Suppressed,5442,Suppressed
"Washington County, GA",13303,Suppressed,20457,Suppressed
"Wayne County, GA",13305,Suppressed,30104,Suppressed
"Webster County, GA",13307,Suppressed,2599,Suppressed
"Wheeler County, GA",13309,Suppressed,7978,Suppressed
"White County, GA",13311,Suppressed,28884,Suppressed
"Whitfield County, GA",13313,Suppressed,104589,Suppressed
"Wilcox County, GA",13315,Suppressed,8761,Suppressed
"Wilkes County, GA",13317,Suppressed,9805,Suppressed
"Wilkinson County, GA",13319,Suppressed,9104,Suppressed
"Worth County, GA",13321,Suppressed,20748,Suppressed
"Hawaii County, HI",15001,11,198449,Unreliable
"Honolulu County, HI",15003,51,992605,5.1
"Kalawao County, HI",15005,Suppressed,88,Suppressed
"Kauai County, HI",15007,Suppressed,72029,Suppressed
"Maui County, HI",15009,15,165386,Unreliable
"Ada County, ID",16001,30,444028,6.8
"Adams County, ID",16003,Suppressed,3900,Suppressed
"Bannock County, ID",16005,18,84377,Unreliable
"Bear Lake County, ID",16007,Suppressed,5945,Suppressed
"Benewah County, ID",16009,Suppressed,9092,Suppressed
"Bingham County, ID",16011,Suppressed,45201,Suppressed
"Blaine County, ID",16013,Suppressed,21791,Suppressed
"Boise County, ID",16015,Suppressed,7124,Suppressed
"Bonner County, ID",16017,Suppressed,42536,Suppressed
"Bonneville County, ID",16019,Suppressed,112232,Suppressed
"Boundary County, ID",16021,Suppressed,11681,Suppressed
"Butte County, ID",16023,Suppressed,2501,Suppressed
"Camas County, ID",16025,Suppressed,1072,Suppressed
"Canyon County, ID",16027,Suppressed,211698,Suppressed
"Caribou County, ID",16029,Suppressed,6887,Suppressed
"Cassia County, ID",16031,Suppressed,23504,Suppressed
"Clark County, ID",16033,Suppressed,860,Suppressed
"Clearwater County, ID",16035,Suppressed,8497,Suppressed
"Custer County, ID",16037,Suppressed,4096,Suppressed
"Elmore County, ID",16039,Suppressed,26018,Suppressed
"Franklin County, ID",16041,Suppressed,13406,Suppressed
"Fremont County, ID",16043,Suppressed,12943,Suppressed
"Gem County, ID",16045,Suppressed,17184,Suppressed
"Gooding County, ID",16047,Suppressed,15185,Suppressed
"Idaho County, ID",16049,Suppressed,16156,Suppressed
"Jefferson County, ID",16051,Suppressed,27839,Suppressed
"Jerome County, ID",16053,Suppressed,22994,Suppressed
"Kootenai County, ID",16055,15,154311,Unreliable
"Latah County, ID",16057,Suppressed,39196,Suppressed
"Lemhi County, ID",16059,Suppressed,7723,Suppressed
"Lewis County, ID",16061,Suppressed,3853,Suppressed
"Lincoln County, ID",16063,Suppressed,5271,Suppressed
"Madison County, ID",16065,Suppressed,39048,Suppressed
"Minidoka County, ID",16067,Suppressed,20616,Suppressed
"Nez Perce County, ID",16069,Suppressed,40369,Suppressed
"Oneida County, ID",16071,Suppressed,4343,Suppressed
"Owyhee County, ID",16073,Suppressed,11389,Suppressed
"Payette County, ID",16075,Suppressed,23026,Suppressed
"Power County, ID",16077,Suppressed,7654,Suppressed
"Shoshone County, ID",16079,Suppressed,12452,Suppressed
"Teton County, ID",16081,Suppressed,10960,Suppressed
"Twin Falls County, ID",16083,Suppressed,83514,Suppressed
"Valley County, ID",16085,Suppressed,10496,Suppressed
"Washington County, ID",16087,Suppressed,10172,Suppressed
"Adams County, IL",17001,Suppressed,66578,Suppressed
"Alexander County, IL",17003,Suppressed,6478,Suppressed
"Bond County, IL",17005,Suppressed,16824,Suppressed
"Boone County, IL",17007,Suppressed,53503,Suppressed
"Brown County, IL",17009,Suppressed,6762,Suppressed
"Bureau County, IL",17011,Suppressed,33359,Suppressed
"Calhoun County, IL",17013,Suppressed,4894,Suppressed
"Carroll County, IL",17015,Suppressed,14539,Suppressed
"Cass County, IL",17017,Suppressed,12676,Suppressed
"Champaign County, IL",17019,20,208419,9.6
"Christian County, IL",17021,Suppressed,33309,Suppressed
"Clark County, IL",17023,Suppressed,15938,Suppressed
"Clay County, IL",17025,Suppressed,13300,Suppressed
"Clinton County, IL",17027,Suppressed,37729,Suppressed
"Coles County, IL",17029,Suppressed,52343,Suppressed
"Cook County, IL",17031,993,5203499,19.1
"Crawford County, IL",17033,Suppressed,19308,Suppressed
"Cumberland County, IL",17035,Suppressed,10858,Suppressed
"DeKalb County, IL",17037,12,104528,Unreliable
"De Witt County, IL",17039,Suppressed,16226,Suppressed
"Douglas County, IL",17041,Suppressed,19630,Suppressed
"DuPage County, IL",17043,116,929368,12.5
"Edgar County, IL",17045,Suppressed,17566,Suppressed
"Edwards County, IL",17047,Suppressed,6523,Suppressed
"Effingham County, IL",17049,Suppressed,34386,Suppressed
"Fayette County, IL",17051,Suppressed,21789,Suppressed
"Ford County, IL",17053,Suppressed,13575,Suppressed
"Franklin County, IL",17055,Suppressed,39156,Suppressed
"Fulton County, IL",17057,Suppressed,35536,Suppressed
"Gallatin County, IL",17059,Suppressed,5212,Suppressed
"Greene County, IL",17061,Suppressed,13093,Suppressed
"Grundy County, IL",17063,12,50437,Unreliable
"Hamilton County, IL",17065,Suppressed,8061,Suppressed
"Hancock County, IL",17067,Suppressed,18508,Suppressed
"Hardin County, IL",17069,Suppressed,4024,Suppressed
"Henderson County, IL",17071,Suppressed,6869,Suppressed
"Henry County, IL",17073,Suppressed,49280,Suppressed
"Iroquois County, IL",17075,Suppressed,28334,Suppressed
"Jackson County, IL",17077,Suppressed,58870,Suppressed
"Jasper County, IL",17079,Suppressed,9536,Suppressed
"Jefferson County, IL",17081,Suppressed,38460,Suppressed
"Jersey County, IL",17083,Suppressed,22025,Suppressed
"Jo Daviess County, IL",17085,Suppressed,21770,Suppressed
"Johnson County, IL",17087,Suppressed,12902,Suppressed
"Kane County, IL",17089,48,531715,9
"Kankakee County, IL",17091,14,110008,Unreliable
"Kendall County, IL",17093,22,124695,17.6
"Knox County, IL",17095,Suppressed,50938,Suppressed
"Lake County, IL",17097,75,703047,10.7
"LaSalle County, IL",17099,15,110642,Unreliable
"Lawrence County, IL",17101,Suppressed,16377,Suppressed
"Lee County, IL",17103,Suppressed,34251,Suppressed
"Livingston County, IL",17105,11,36526,Unreliable
"Logan County, IL",17107,Suppressed,29527,Suppressed
"McDonough County, IL",17109,Suppressed,30996,Suppressed
"McHenry County, IL",17111,51,307004,16.6
"McLean County, IL",17113,12,172418,Unreliable
"Macon County, IL",17115,14,106550,Unreliable
"Macoupin County, IL",17117,10,45908,Unreliable
"Madison County, IL",17119,62,265759,23.3
"Marion County, IL",17121,Suppressed,38140,Suppressed
"Marshall County, IL",17123,Suppressed,11939,Suppressed
"Mason County, IL",17125,Suppressed,13507,Suppressed
"Massac County, IL",17127,Suppressed,14658,Suppressed
"Menard County, IL",17129,Suppressed,12516,Suppressed
"Mercer County, IL",17131,Suppressed,15730,Suppressed
"Monroe County, IL",17133,Suppressed,34068,Suppressed
"Montgomery County, IL",17135,Suppressed,28952,Suppressed
"Morgan County, IL",17137,Suppressed,34277,Suppressed
"Moultrie County, IL",17139,Suppressed,14827,Suppressed
"Ogle County, IL",17141,Suppressed,51273,Suppressed
"Peoria County, IL",17143,30,185006,16.2
"Perry County, IL",17145,Suppressed,21357,Suppressed
"Piatt County, IL",17147,Suppressed,16560,Suppressed
"Pike County, IL",17149,Suppressed,15950,Suppressed
"Pope County, IL",17151,Suppressed,4157,Suppressed
"Pulaski County, IL",17153,Suppressed,5619,Suppressed
"Putnam County, IL",17155,Suppressed,5611,Suppressed
"Randolph County, IL",17157,Suppressed,32621,Suppressed
"Richland County, IL",17159,Suppressed,15930,Suppressed
"Rock Island County, IL",17161,Suppressed,144784,Suppressed
"St. Clair County, IL",17163,35,262759,13.3
"Saline County, IL",17165,Suppressed,24307,Suppressed
"Sangamon County, IL",17167,24,197499,12.2
"Schuyler County, IL",17169,Suppressed,6923,Suppressed
"Scott County, IL",17171,Suppressed,5053,Suppressed
"Shelby County, IL",17173,Suppressed,21717,Suppressed
"Stark County, IL",17175,Suppressed,5776,Suppressed
"Stephenson County, IL",17177,Suppressed,45624,Suppressed
"Tazewell County, IL",17179,23,134385,17.1
"Union County, IL",17181,Suppressed,17212,Suppressed
"Vermilion County, IL",17183,15,78111,Unreliable
"Wabash County, IL",17185,Suppressed,11492,Suppressed
"Warren County, IL",17187,Suppressed,17378,Suppressed
"Washington County, IL",17189,Suppressed,14154,Suppressed
"Wayne County, IL",17191,Suppressed,16396,Suppressed
"White County, IL",17193,Suppressed,14292,Suppressed
"Whiteside County, IL",17195,Suppressed,56536,Suppressed
"Will County, IL",17197,107,689529,15.5
"Williamson County, IL",17199,Suppressed,67560,Suppressed
"Winnebago County, IL",17201,83,285873,29
"Woodford County, IL",17203,Suppressed,39140,Suppressed
"Adams County, IN",18001,Suppressed,35232,Suppressed
"Allen County, IN",18003,17,370404,Unreliable
"Bartholomew County, IN",18005,Suppressed,81402,Suppressed
"Benton County, IN",18007,Suppressed,8650,Suppressed
"Blackford County, IN",18009,Suppressed,12149,Suppressed
"Boone County, IN",18011,13,64653,Unreliable
"Brown County, IN",18013,Suppressed,14912,Suppressed
"Carroll County, IN",18015,Suppressed,19970,Suppressed
"Cass County, IN",18017,Suppressed,37946,Suppressed
"Clark County, IN",18019,24,116031,20.7
"Clay County, IN",18021,Suppressed,26309,Suppressed
"Clinton County, IN",18023,Suppressed,32457,Suppressed
"Crawford County, IN",18025,Suppressed,10539,Suppressed
"Daviess County, IN",18027,Suppressed,32969,Suppressed
"Dearborn County, IN",18029,12,49331,Unreliable
"Decatur County, IN",18031,Suppressed,26598,Suppressed
"De Kalb County, IN",18033,Suppressed,42746,Suppressed
"Delaware County, IN",18035,14,115603,Unreliable
"Dubois County, IN",18037,Suppressed,42552,Suppressed
"Elkhart County, IN",18039,12,203781,Unreliable
"Fayette County, IN",18041,Suppressed,23331,Suppressed
"Floyd County, IN",18043,20,76990,26
"Fountain County, IN",18045,Suppressed,16486,Suppressed
"Franklin County, IN",18047,Suppressed,22715,Suppressed
"Fulton County, IN",18049,Suppressed,20139,Suppressed
"Gibson County, IN",18051,Suppressed,33703,Suppressed
"Grant County, IN",18053,12,66937,Unreliable
"Greene County, IN",18055,Suppressed,32211,Suppressed
"Hamilton County, IN",18057,20,316373,6.3
"Hancock County, IN",18059,Suppressed,73717,Suppressed
"Harrison County, IN",18061,Suppressed,39826,Suppressed
"Hendricks County, IN",18063,17,160610,Unreliable
"Henry County, IN",18065,Suppressed,48521,Suppressed
"Howard County, IN",18067,11,82568,Unreliable
"Huntington County, IN",18069,Suppressed,36400,Suppressed
"Jackson County, IN",18071,Suppressed,44013,Suppressed
"Jasper County, IN",18073,Suppressed,33433,Suppressed
"Jay County, IN",18075,Suppressed,21046,Suppressed
"Jefferson County, IN",18077,Suppressed,32418,Suppressed
"Jennings County, IN",18079,Suppressed,27758,Suppressed
"Johnson County, IN",18081,14,151982,Unreliable
"Knox County, IN",18083,Suppressed,37744,Suppressed
"Kosciusko County, IN",18085,Suppressed,79092,Suppressed
"Lagrange County, IN",18087,Suppressed,39110,Suppressed
"Lake County, IN",18089,57,485846,11.7
"La Porte County, IN",18091,Suppressed,110015,Suppressed
"Lawrence County, IN",18093,Suppressed,45518,Suppressed
"Madison County, IN",18095,22,129296,17
"Marion County, IN",18097,158,941229,16.8
"Marshall County, IN",18099,Suppressed,46556,Suppressed
"Martin County, IN",18101,Suppressed,10171,Suppressed
"Miami County, IN",18103,Suppressed,35883,Suppressed
"Monroe County, IN",18105,17,145496,Unreliable
"Montgomery County, IN",18107,Suppressed,38074,Suppressed
"Morgan County, IN",18109,14,69698,Unreliable
"Newton County, IN",18111,Suppressed,13924,Suppressed
"Noble County, IN",18113,Suppressed,47638,Suppressed
"Ohio County, IN",18115,Suppressed,5932,Suppressed
"Orange County, IN",18117,Suppressed,19335,Suppressed
"Owen County, IN",18119,Suppressed,20840,Suppressed
"Parke County, IN",18121,Suppressed,16800,Suppressed
"Perry County, IN",18123,Suppressed,18966,Suppressed
"Pike County, IN",18125,Suppressed,12431,Suppressed
"Porter County, IN",18127,25,167791,14.9
"Posey County, IN",18129,Suppressed,25476,Suppressed
"Pulaski County, IN",18131,Suppressed,12660,Suppressed
"Putnam County, IN",18133,Suppressed,37436,Suppressed
"Randolph County, IN",18135,11,25082,Unreliable
"Ripley County, IN",18137,Suppressed,28846,Suppressed
"Rush County, IN",18139,Suppressed,16649,Suppressed
"St. Joseph County, IN",18141,41,269141,15.2
"Scott County, IN",18143,18,23730,Unreliable
"Shelby County, IN",18145,Suppressed,44324,Suppressed
"Spencer County, IN",18147,Suppressed,20648,Suppressed
"Starke County, IN",18149,Suppressed,23009,Suppressed
"Steuben County, IN",18151,Suppressed,34116,Suppressed
"Sullivan County, IN",18153,Suppressed,20802,Suppressed
"Switzerland County, IN",18155,Suppressed,10527,Suppressed
"Tippecanoe County, IN",18157,19,188059,Unreliable
"Tipton County, IN",18159,Suppressed,15182,Suppressed
"Union County, IN",18161,Suppressed,7212,Suppressed
"Vanderburgh County, IN",18163,35,181721,19.3
"Vermillion County, IN",18165,Suppressed,15645,Suppressed
"Vigo County, IN",18167,11,107931,Unreliable
"Wabash County, IN",18169,Suppressed,31762,Suppressed
"Warren County, IN",18171,Suppressed,8166,Suppressed
"Warrick County, IN",18173,Suppressed,62498,Suppressed
"Washington County, IN",18175,Suppressed,27670,Suppressed
"Wayne County, IN",18177,30,66568,45.1
"Wells County, IN",18179,Suppressed,27949,Suppressed
"White County, IN",18181,Suppressed,23999,Suppressed
"Whitley County, IN",18183,Suppressed,33449,Suppressed
"Adair County, IA",19001,Suppressed,7092,Suppressed
"Adams County, IA",19003,Suppressed,3693,Suppressed
"Allamakee County, IA",19005,Suppressed,13884,Suppressed
"Appanoose County, IA",19007,Suppressed,12462,Suppressed
"Audubon County, IA",19009,Suppressed,5678,Suppressed
"Benton County, IA",19011,Suppressed,25699,Suppressed
"Black Hawk County, IA",19013,Suppressed,132904,Suppressed
"Boone County, IA",19015,Suppressed,26532,Suppressed
"Bremer County, IA",19017,Suppressed,24798,Suppressed
"Buchanan County, IA",19019,Suppressed,20992,Suppressed
"Buena Vista County, IA",19021,Suppressed,20332,Suppressed
"Butler County, IA",19023,Suppressed,14791,Suppressed
"Calhoun County, IA",19025,Suppressed,9846,Suppressed
"Carroll County, IA",19027,Suppressed,20437,Suppressed
"Cass County, IA",19029,Suppressed,13157,Suppressed
"Cedar County, IA",19031,Suppressed,18454,Suppressed
"Cerro Gordo County, IA",19033,Suppressed,43070,Suppressed
"Cherokee County, IA",19035,Suppressed,11508,Suppressed
"Chickasaw County, IA",19037,Suppressed,12023,Suppressed
"Clarke County, IA",19039,Suppressed,9309,Suppressed
"Clay County, IA",19041,Suppressed,16333,Suppressed
"Clayton County, IA",19043,Suppressed,17590,Suppressed
"Clinton County, IA",19045,Suppressed,47309,Suppressed
"Crawford County, IA",19047,Suppressed,16940,Suppressed
"Dallas County, IA",19049,Suppressed,84516,Suppressed
"Davis County, IA",19051,Suppressed,8860,Suppressed
"Decatur County, IA",19053,Suppressed,8141,Suppressed
"Delaware County, IA",19055,Suppressed,17327,Suppressed
"Des Moines County, IA",19057,Suppressed,39739,Suppressed
"Dickinson County, IA",19059,Suppressed,17243,Suppressed
"Dubuque County, IA",19061,13,97003,Unreliable
"Emmet County, IA",19063,Suppressed,9658,Suppressed
"Fayette County, IA",19065,Suppressed,20054,Suppressed
"Floyd County, IA",19067,Suppressed,15873,Suppressed
"Franklin County, IA",19069,Suppressed,10170,Suppressed
"Fremont County, IA",19071,Suppressed,6950,Suppressed
"Greene County, IA",19073,Suppressed,9011,Suppressed
"Grundy County, IA",19075,Suppressed,12313,Suppressed
"Guthrie County, IA",19077,Suppressed,10625,Suppressed
"Hamilton County, IA",19079,Suppressed,15076,Suppressed
"Hancock County, IA",19081,Suppressed,10835,Suppressed
"Hardin County, IA",19083,Suppressed,17226,Suppressed
"Harrison County, IA",19085,Suppressed,14149,Suppressed
"Henry County, IA",19087,Suppressed,19773,Suppressed
"Howard County, IA",19089,Suppressed,9332,Suppressed
"Humboldt County, IA",19091,Suppressed,9487,Suppressed
"Ida County, IA",19093,Suppressed,6985,Suppressed
"Iowa County, IA",19095,Suppressed,16311,Suppressed
"Jackson County, IA",19097,Suppressed,19472,Suppressed
"Jasper County, IA",19099,Suppressed,36708,Suppressed
"Jefferson County, IA",19101,Suppressed,18090,Suppressed
"Johnson County, IA",19103,10,146547,Unreliable
"Jones County, IA",19105,Suppressed,20439,Suppressed
"Keokuk County, IA",19107,Suppressed,10119,Suppressed
"Kossuth County, IA",19109,Suppressed,15114,Suppressed
"Lee County, IA",19111,Suppressed,34615,Suppressed
"Linn County, IA",19113,14,221661,Unreliable
"Louisa County, IA",19115,Suppressed,11142,Suppressed
"Lucas County, IA",19117,Suppressed,8647,Suppressed
"Lyon County, IA",19119,Suppressed,11754,Suppressed
"Madison County, IA",19121,Suppressed,15848,Suppressed
"Mahaska County, IA",19123,Suppressed,22181,Suppressed
"Marion County, IA",19125,Suppressed,33189,Suppressed
"Marshall County, IA",19127,Suppressed,40312,Suppressed
"Mills County, IA",19129,Suppressed,14972,Suppressed
"Mitchell County, IA",19131,Suppressed,10763,Suppressed
"Monona County, IA",19133,Suppressed,8898,Suppressed
"Monroe County, IA",19135,Suppressed,7870,Suppressed
"Montgomery County, IA",19137,Suppressed,10225,Suppressed
"Muscatine County, IA",19139,Suppressed,42940,Suppressed
"O'Brien County, IA",19141,Suppressed,14020,Suppressed
"Osceola County, IA",19143,Suppressed,6064,Suppressed
"Page County, IA",19145,Suppressed,15391,Suppressed
"Palo Alto County, IA",19147,Suppressed,9047,Suppressed
"Plymouth County, IA",19149,Suppressed,25200,Suppressed
"Pocahontas County, IA",19151,Suppressed,6886,Suppressed
"Polk County, IA",19153,43,474045,9.1
"Pottawattamie County, IA",19155,Suppressed,93582,Suppressed
"Poweshiek County, IA",19157,Suppressed,18533,Suppressed
"Ringgold County, IA",19159,Suppressed,5068,Suppressed
"Sac County, IA",19161,Suppressed,9876,Suppressed
"Scott County, IA",19163,23,172474,13.3
"Shelby County, IA",19165,Suppressed,11800,Suppressed
"Sioux County, IA",19167,Suppressed,34898,Suppressed
"Story County, IA",19169,Suppressed,97090,Suppressed
"Tama County, IA",19171,Suppressed,17319,Suppressed
"Taylor County, IA",19173,Suppressed,6216,Suppressed
"Union County, IA",19175,Suppressed,12420,Suppressed
"Van Buren County, IA",19177,Suppressed,7271,Suppressed
"Wapello County, IA",19179,Suppressed,34982,Suppressed
"Warren County, IA",19181,Suppressed,49691,Suppressed
"Washington County, IA",19183,Suppressed,22281,Suppressed
"Wayne County, IA",19185,Suppressed,6452,Suppressed
"Webster County, IA",19187,Suppressed,36769,Suppressed
"Winnebago County, IA",19189,Suppressed,10631,Suppressed
"Winneshiek County, IA",19191,Suppressed,20561,Suppressed
"Woodbury County, IA",19193,Suppressed,102779,Suppressed
"Worth County, IA",19195,Suppressed,7572,Suppressed
"Wright County, IA",19197,Suppressed,12779,Suppressed
"Allen County, KS",20001,Suppressed,12714,Suppressed
"Anderson County, KS",20003,Suppressed,7827,Suppressed
"Atchison County, KS",20005,Suppressed,16380,Suppressed
"Barber County, KS",20007,Suppressed,4688,Suppressed
"Barton County, KS",20009,Suppressed,26775,Suppressed
"Bourbon County, KS",20011,Suppressed,14617,Suppressed
"Brown County, KS",20013,Suppressed,9684,Suppressed
"Butler County, KS",20015,Suppressed,67025,Suppressed
"Chase County, KS",20017,Suppressed,2669,Suppressed
"Chautauqua County, KS",20019,Suppressed,3374,Suppressed
"Cherokee County, KS",20021,Suppressed,20246,Suppressed
"Cheyenne County, KS",20023,Suppressed,2661,Suppressed
"Clark County, KS",20025,Suppressed,2072,Suppressed
"Clay County, KS",20027,Suppressed,8143,Suppressed
"Cloud County, KS",20029,Suppressed,9150,Suppressed
"Coffey County, KS",20031,Suppressed,8433,Suppressed
"Comanche County, KS",20033,Suppressed,1862,Suppressed
"Cowley County, KS",20035,Suppressed,35753,Suppressed
"Crawford County, KS",20037,Suppressed,39164,Suppressed
"Decatur County, KS",20039,Suppressed,2832,Suppressed
"Dickinson County, KS",20041,Suppressed,19064,Suppressed
"Doniphan County, KS",20043,Suppressed,7664,Suppressed
"Douglas County, KS",20045,Suppressed,119440,Suppressed
"Edwards County, KS",20047,Suppressed,2938,Suppressed
"Elk County, KS",20049,Suppressed,2547,Suppressed
"Ellis County, KS",20051,Suppressed,28893,Suppressed
"Ellsworth County, KS",20053,Suppressed,6328,Suppressed
"Finney County, KS",20055,Suppressed,36722,Suppressed
"Ford County, KS",20057,Suppressed,33971,Suppressed
"Franklin County, KS",20059,Suppressed,25560,Suppressed
"Geary County, KS",20061,Suppressed,35586,Suppressed
"Gove County, KS",20063,Suppressed,2589,Suppressed
"Graham County, KS",20065,Suppressed,2564,Suppressed
"Grant County, KS",20067,Suppressed,7646,Suppressed
"Gray County, KS",20069,Suppressed,6034,Suppressed
"Greeley County, KS",20071,Suppressed,1296,Suppressed
"Greenwood County, KS",20073,Suppressed,6151,Suppressed
"Hamilton County, KS",20075,Suppressed,2536,Suppressed
"Harper County, KS",20077,Suppressed,5685,Suppressed
"Harvey County, KS",20079,Suppressed,34913,Suppressed
"Haskell County, KS",20081,Suppressed,4006,Suppressed
"Hodgeman County, KS",20083,Suppressed,1870,Suppressed
"Jackson County, KS",20085,Suppressed,13291,Suppressed
"Jefferson County, KS",20087,Suppressed,18897,Suppressed
"Jewell County, KS",20089,Suppressed,2901,Suppressed
"Johnson County, KS",20091,42,584451,7.2
"Kearny County, KS",20093,Suppressed,3917,Suppressed
"Kingman County, KS",20095,Suppressed,7467,Suppressed
"Kiowa County, KS",20097,Suppressed,2483,Suppressed
"Labette County, KS",20099,Suppressed,20444,Suppressed
"Lane County, KS",20101,Suppressed,1636,Suppressed
"Leavenworth County, KS",20103,Suppressed,80204,Suppressed
"Lincoln County, KS",20105,Suppressed,3073,Suppressed
"Linn County, KS",20107,Suppressed,9558,Suppressed
"Logan County, KS",20109,Suppressed,2831,Suppressed
"Lyon County, KS",20111,Suppressed,33510,Suppressed
"McPherson County, KS",20113,Suppressed,28804,Suppressed
"Marion County, KS",20115,Suppressed,12112,Suppressed
"Marshall County, KS",20117,Suppressed,9836,Suppressed
"Meade County, KS",20119,Suppressed,4216,Suppressed
"Miami County, KS",20121,Suppressed,32964,Suppressed
"Mitchell County, KS",20123,Suppressed,6243,Suppressed
"Montgomery County, KS",20125,Suppressed,32746,Suppressed
"Morris County, KS",20127,Suppressed,5573,Suppressed
"Morton County, KS",20129,Suppressed,2848,Suppressed
"Nemaha County, KS",20131,Suppressed,10241,Suppressed
"Neosho County, KS",20133,Suppressed,16146,Suppressed
"Ness County, KS",20135,Suppressed,2962,Suppressed
"Norton County, KS",20137,Suppressed,5493,Suppressed
"Osage County, KS",20139,Suppressed,15843,Suppressed
"Osborne County, KS",20141,Suppressed,3642,Suppressed
"Ottawa County, KS",20143,Suppressed,5920,Suppressed
"Pawnee County, KS",20145,Suppressed,6743,Suppressed
"Phillips County, KS",20147,Suppressed,5428,Suppressed
"Pottawatomie County, KS",20149,Suppressed,23661,Suppressed
"Pratt County, KS",20151,Suppressed,9584,Suppressed
"Rawlins County, KS",20153,Suppressed,2549,Suppressed
"Reno County, KS",20155,Suppressed,63220,Suppressed
"Republic County, KS",20157,Suppressed,4699,Suppressed
"Rice County, KS",20159,Suppressed,9831,Suppressed
"Riley County, KS",20161,Suppressed,73343,Suppressed
"Rooks County, KS",20163,Suppressed,5076,Suppressed
"Rush County, KS",20165,Suppressed,3058,Suppressed
"Russell County, KS",20167,Suppressed,6988,Suppressed
"Saline County, KS",20169,Suppressed,55142,Suppressed
"Scott County, KS",20171,Suppressed,5032,Suppressed
"Sedgwick County, KS",20173,39,511995,7.6
"Seward County, KS",20175,Suppressed,22709,Suppressed
"Shawnee County, KS",20177,14,178146,Unreliable
"Sheridan County, KS",20179,Suppressed,2509,Suppressed
"Sherman County, KS",20181,Suppressed,5965,Suppressed
"Smith County, KS",20183,Suppressed,3632,Suppressed
"Stafford County, KS",20185,Suppressed,4208,Suppressed
"Stanton County, KS",20187,Suppressed,2062,Suppressed
"Stevens County, KS",20189,Suppressed,5584,Suppressed
"Sumner County, KS",20191,Suppressed,23272,Suppressed
"Thomas County, KS",20193,Suppressed,7892,Suppressed
"Trego County, KS",20195,Suppressed,2872,Suppressed
"Wabaunsee County, KS",20197,Suppressed,6891,Suppressed
"Wallace County, KS",20199,Suppressed,1497,Suppressed
"Washington County, KS",20201,Suppressed,5546,Suppressed
"Wichita County, KS",20203,Suppressed,2112,Suppressed
"Wilson County, KS",20205,Suppressed,8723,Suppressed
"Woodson County, KS",20207,Suppressed,3165,Suppressed
"Wyandotte County, KS",20209,Suppressed,163831,Suppressed
"Adair County, KY",21001,Suppressed,19280,Suppressed
"Allen County, KY",21003,Suppressed,20631,Suppressed
"Anderson County, KY",21005,Suppressed,22158,Suppressed
"Ballard County, KY",21007,Suppressed,8054,Suppressed
"Barren County, KY",21009,Suppressed,43993,Suppressed
"Bath County, KY",21011,Suppressed,12327,Suppressed
"Bell County, KY",21013,Suppressed,27117,Suppressed
"Boone County, KY",21015,28,128536,21.8
"Bourbon County, KY",21017,Suppressed,20030,Suppressed
"Boyd County, KY",21019,25,48132,51.9
"Boyle County, KY",21021,12,30018,Unreliable
"Bracken County, KY",21023,Suppressed,8400,Suppressed
"Breathitt County, KY",21025,Suppressed,13284,Suppressed
"Breckinridge County, KY",21027,Suppressed,19961,Suppressed
"Bullitt County, KY",21029,10,79151,Unreliable
"Butler County, KY",21031,Suppressed,12845,Suppressed
"Caldwell County, KY",21033,Suppressed,12568,Suppressed
"Calloway County, KY",21035,Suppressed,38437,Suppressed
"Campbell County, KY",21037,55,92211,59.6
"Carlisle County, KY",21039,Suppressed,4855,Suppressed
"Carroll County, KY",21041,Suppressed,10679,Suppressed
"Carter County, KY",21043,Suppressed,27046,Suppressed
"Casey County, KY",21045,Suppressed,15815,Suppressed
"Christian County, KY",21047,Suppressed,72351,Suppressed
"Clark County, KY",21049,Suppressed,35819,Suppressed
"Clay County, KY",21051,Suppressed,20766,Suppressed
"Clinton County, KY",21053,Suppressed,10177,Suppressed
"Crittenden County, KY",21055,Suppressed,9188,Suppressed
"Cumberland County, KY",21057,Suppressed,6738,Suppressed
"Daviess County, KY",21059,Suppressed,99674,Suppressed
"Edmonson County, KY",21061,Suppressed,12114,Suppressed
